# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Wed Jul 26 15:53:27 BST 2017 [seed=1501080806070]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(paralog_vret)	tmrca(vret_obsr)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
48820000	-39696.072502575116	-276.0622275844541	-39420.010274990665	3.0896691803903438	0.8520409333568016	1.0107558646051646	1.0919650938848418	1.8092010841179347	3.2244646321106103	0.8182870312301244	5.134191579210994	0.5885380755499231	1.8229238489001534	0.16793762910974055	0.33761487942637924	0.17380508303610442	0.31944048385785545	0.008987379161880447	-20690.89880806621	-18729.111466924456	-34.35852673665143
48830000	-39693.95763695448	-276.4586537772862	-39417.498983177196	3.4462662075519286	0.8462510305225117	0.9912378850935231	1.0117777333549487	1.8092010841179347	3.2244646321106103	0.885697336304619	4.747705355112374	0.624577904977028	1.7508441900459435	0.18426680117250577	0.43046952870770133	0.17753747011124868	0.39910345580603673	-0.048073321977183496	-20695.164426447685	-18722.334556729507	-35.328807706402394
48840000	-39702.43665618175	-277.73926003170396	-39424.69739615005	3.4767024770737724	0.7103867829540408	1.0021993776631795	1.523032829384943	1.7777572682130198	3.442833036404836	0.8378145850534264	5.252350710967896	0.596497815491565	1.8070043690168696	0.17891059519902833	0.369105970697365	0.17618405292896194	0.35749287969571375	0.0767857406862116	-20709.026915672217	-18715.67048047783	-36.165416509310546
48850000	-39707.24816665354	-276.06168311775247	-39431.186483535785	3.1394299948623003	0.7511901136764915	0.9857052452823942	0.9282126317849952	1.987878524322042	3.336381268353846	0.8378145850534264	4.867647074011924	0.61528527336197	1.7694294532760595	0.18101336327292597	0.3761505730407486	0.18041331702235033	0.3711172588815647	0.025013673863551755	-20708.041070527812	-18723.14541300797	-34.19913399162684
48860000	-39705.74485655439	-275.1407956018243	-39430.604060952566	2.7789620632472545	0.7714643059657743	0.9970143012029986	0.9576326800207908	1.900969302462943	2.9931029077021796	0.7349804690496686	6.033254260437075	0.6209595078897271	1.7580809842205454	0.17784595915882329	0.389961256721663	0.19257819889882374	0.3728307105817587	0.10181635199995064	-20705.35039226776	-18725.253668684807	-32.24010262059644
48870000	-39707.401547356385	-277.2166764088702	-39430.184870947516	3.0468402238816554	0.8835248908840252	0.9995088708132266	1.0351280952169388	1.9043425743924371	3.1842703371298797	0.8321943675493618	6.147208281549939	0.6079030986861192	1.784193802627761	0.16697964505014418	0.3281206001230656	0.17795835982034278	0.2965139702501251	-0.01602161737271462	-20699.839618460708	-18730.34525248681	-34.0505964638987
48880000	-39686.78553050086	-272.7405932923276	-39414.044937208535	2.585057376809146	0.8378581769994625	0.9784078550345668	1.2857865161084687	1.8544156185463236	3.2745454935661304	0.9670543418557181	5.227108996639649	0.6305151174038824	1.7389697651922347	0.1972918381602816	0.44434286346481616	0.2035396681507786	0.37958781037135814	-0.10960073863390733	-20703.694438270115	-18710.35049893842	-28.43633831745256
48890000	-39696.29026175365	-274.32191125438385	-39421.96835049927	2.8892106020128847	0.930373521788055	0.9967073532700131	1.0635860313094796	1.8479942629834805	3.2745454935661304	0.9670543418557181	5.227108996639649	0.6222759058174313	1.755448188365137	0.1772548221743844	0.3396382630231281	0.1819882375763193	0.33364930488349104	-0.04135635030770153	-20705.91446009291	-18716.053890406365	-32.634656802206194
48900000	-39699.89254235561	-280.95223038893636	-39418.94031196667	3.548092334094684	0.8979141757410581	1.0246174249803475	1.3774280544040391	1.709682567936108	3.0550272816467934	0.9146820710768927	4.755598400928704	0.6308021163114036	1.7383957673771924	0.16684201697750664	0.33535077553308146	0.16733910917920503	0.3410400988703303	-0.041227045930078	-20693.05896943229	-18725.881342534372	-37.514184713938626
48910000	-39715.32154358118	-277.15722761959074	-39438.16431596159	3.3308571009949777	0.9076258957234049	1.0090760868311595	1.017844407011388	1.7539738585747946	3.149182553687027	0.8644701395683162	5.23618016853219	0.6255360520159536	1.7489278959680925	0.16869068315195226	0.3667536515990074	0.17559741934465845	0.3621805910496109	0.06044608738979081	-20709.858700307195	-18728.3056156544	-35.285018446170746
48920000	-39704.90123452693	-278.69582908816	-39426.20540543877	3.225905735203471	0.9177395343972425	0.9973795034221432	0.9438914223252212	1.805569980793246	3.099080342445381	0.8648861405075091	5.855887548651344	0.6315166412141215	1.736966717571757	0.17368161155064976	0.29639107443954743	0.17391304353913056	0.2917855699148394	0.003930381841985864	-20710.701030111053	-18715.50437532772	-36.18202713749061
48930000	-39703.26136347128	-274.7025461775385	-39428.55881729374	3.3012415671853375	0.8282622154573775	0.9873404383727905	1.0929080211855957	1.8873738752209888	3.099080342445381	0.793669493489043	5.46821628740225	0.62905117716335	1.7418976456733	0.18296578500581281	0.3192467555239401	0.18031932568402212	0.3489800253878801	0.08073987524414489	-20709.039681810566	-18719.519135483177	-32.2426306452547
48940000	-39704.83372776639	-271.7846931455855	-39433.0490346208	3.2350659281722516	0.874815200302694	0.9837887551075558	1.2063122596196363	1.7937101989064461	3.099080342445381	0.9138210388387299	4.515320135241115	0.6073762369777915	1.785247526044417	0.18550446347303945	0.32215191109504143	0.18828166343224415	0.30971888317193735	0.12193968417071756	-20713.136857371304	-18719.9121772495	-30.501084273394945
48950000	-39701.45971686483	-274.879566444651	-39426.58015042018	3.1642251264111456	0.9144645340626825	0.9841168588268687	1.2748047400484783	1.7665415694111783	3.099080342445381	0.8460653199192635	6.022527026828652	0.6170694080047507	1.7658611839904985	0.18547660178624048	0.31866983529853826	0.19278537378035235	0.31042022088047794	0.14155970923033154	-20719.164308496733	-18707.415841923445	-30.79207269636196
48960000	-39696.34607871748	-274.976836954584	-39421.36924176289	3.505622900415709	0.8973319536348197	1.0126847296422958	1.5333524956987077	1.836512604519057	3.042530637352551	0.8404374184624902	4.827992788448999	0.6040847613014388	1.7918304773971223	0.1627074777732905	0.37399521239255346	0.17942912598828534	0.3646555648007456	0.027023237533610574	-20699.103003867534	-18722.266237895357	-33.559284467893
48970000	-39694.59285990602	-272.044142691691	-39422.54871721433	3.04952572372482	0.9088428165269278	1.0073126291339152	1.3710490658074281	1.8097271289552581	3.0760387711197312	0.8714676746888088	5.675945324337199	0.6370751488480418	1.7258497023039163	0.19077737765499506	0.3465464380329844	0.20004485385192247	0.3615683929294882	0.05554765026981772	-20705.602681655735	-18716.946035558594	-29.48709757516932
48980000	-39696.350427164616	-266.2835286682338	-39430.066898496385	2.9085284948020127	0.9164315971120636	0.997404465140449	1.2724472543710732	1.8386919794082874	3.193121500226941	0.8714676746888088	4.079456939648921	0.6409253029723081	1.7181493940553838	0.20909756272459837	0.3962085393908946	0.22142734533446914	0.4234946103321147	0.15333499244877452	-20699.14512102999	-18730.921777466392	-26.96437656174862
48990000	-39691.88091395472	-269.4322323278498	-39422.448681626876	2.8129450612789872	0.884920948791214	1.007501247473157	1.5836664169743164	1.8429982104214482	3.3325552651255523	0.8443679032305716	5.067300453097762	0.6247002526667063	1.7505994946665875	0.18901239384930799	0.3494611566991064	0.2117073822429398	0.34146780429096024	0.2289763662827175	-20689.41717307492	-18733.03150855196	-28.02176611726388
49000000	-39706.220611572724	-267.7196864147787	-39438.50092515795	3.466124157631474	0.9759641879829062	0.9972051362430994	1.166059323555364	1.8912658965466915	3.1121813146271875	0.9207753371015933	4.810930057973466	0.6156481975031889	1.7687036049936222	0.20050456312350204	0.3985480880273289	0.2154927354934449	0.4345071431143068	0.11392303401425638	-20707.606726654132	-18730.89419850381	-26.83357697256517
49010000	-39690.000525149575	-263.0471706026164	-39426.95335454696	2.7022990812462973	0.9020079456695141	1.0002246974420606	1.439757497378884	1.9354993520357877	3.1121813146271875	0.8715393352250769	4.5144158168789765	0.618091961815549	1.763816076368902	0.2136845524473278	0.4241425626977632	0.22697762239395952	0.44335948322973023	0.14217236505426525	-20703.65399845199	-18723.299356094965	-22.79223376729526
49020000	-39681.088700668144	-264.8682831651742	-39416.22041750297	2.5623719354775862	0.8388589361498016	1.0007807169301595	1.531543827572523	1.7870892498340596	3.1121813146271875	0.8715393352250769	5.027097590155509	0.6256102264182851	1.7487795471634295	0.21517335658030054	0.40567063011741505	0.2331127499287414	0.4057110831010995	0.04534090412386726	-20695.642905210974	-18720.577512291995	-23.700171852171454
49030000	-39696.16915020272	-268.0412706899437	-39428.12787951277	2.644619317224257	0.8611688358527333	0.9960696137937909	1.5414099064886713	1.8718831192668948	3.1278658236919092	0.9175390379967199	5.335065439767083	0.6254697619033012	1.7490604761933972	0.20732841400248647	0.42400825956423266	0.21983297854691342	0.4271556085958794	-0.1483761602010021	-20693.227525605063	-18734.900353907713	-26.002718353758883
49040000	-39689.0932026694	-269.4167071583467	-39419.676495511056	2.920464568138329	0.9152613236966537	1.0127894891912381	1.478959545173832	1.8669261738705785	3.1373424358056665	0.7839965600589875	4.690882341467572	0.614843345668015	1.7703133086639695	0.20311562507879038	0.4149231167552107	0.2061308873151683	0.40487577956578613	-0.12293131683531647	-20697.595566658085	-18722.08092885297	-28.204635996767728
49050000	-39716.93101818762	-277.4680731636229	-39439.462945023995	3.1384587382448528	0.7863429056117089	0.9975720331728994	1.846408982750381	1.8238192866230383	2.9122402527520723	0.8639646089755795	6.3978261050384235	0.6118166598078891	1.7763666803842213	0.18771802928038886	0.3800203479648907	0.1858333620114804	0.37617405753047656	-0.20042012791229477	-20714.314574669803	-18725.148370354193	-33.684645538939186
49060000	-39698.4517035435	-271.8686034590068	-39426.58310008449	2.629204523048995	0.8216621563868857	0.9869482363853879	1.1851893993492753	1.7511530640416093	3.209813245624872	0.8003694779535845	5.49163530490302	0.6355234751228984	1.7289530497542027	0.18670399646917535	0.3553319990887768	0.19773580360783521	0.37366890824963866	-0.23671679847237218	-20700.250768913054	-18726.332331171434	-29.206560255475964
49070000	-39699.84532298661	-272.6229185110974	-39427.22240447551	2.812439526226396	0.790722810386054	0.9817270365516796	1.4461488264058315	1.9169905906275015	3.223002944248862	0.8909716620243354	4.205810061553419	0.628928132640387	1.7421437347192255	0.18191165147304128	0.3275257360380652	0.19849751573978203	0.33130601379110985	-0.12334160255305374	-20708.101457308992	-18719.12094716652	-31.532977809482574
49080000	-39698.86851184088	-272.71842994265506	-39426.15008189823	3.3222349356622987	0.8525810149350749	1.0041690329163384	1.1695788457450127	1.8496541814514875	3.1313440409325257	0.9609565549019724	4.205810061553419	0.6288072147960416	1.7423855704079163	0.18701775763492284	0.3884030428338051	0.1881285925467307	0.40012897464501	-0.2004795570047588	-20687.314995221954	-18738.83508667628	-32.94505907398528
49090000	-39695.92002621341	-276.38341002382833	-39419.53661618958	3.342988297590349	0.9292795077541187	0.9956647081063813	1.2255551226998547	1.7025925009536602	3.3087313388202677	0.8516884961341107	5.007469693545013	0.621355761414916	1.7572884771701676	0.17792162023212466	0.35051559649851255	0.17073741940665157	0.3640998099299656	0.10389525120335581	-20695.09851821966	-18724.43809796992	-35.34301032273435
49100000	-39698.16904630164	-276.4094520678915	-39421.75959423375	3.4760814018778894	0.824389286933251	0.9911056697681188	1.042475202373968	1.7664360554166434	3.2163340584330116	0.8516884961341107	5.007469693545013	0.6165069421136163	1.7669861157727669	0.18814233710388256	0.3699634692221178	0.17358555000150594	0.4465802248131659	-0.05981593635826615	-20706.432864951883	-18715.32672928187	-35.01828881021281
49110000	-39706.08173467682	-278.0279353048198	-39428.053799372006	3.825725655186141	0.8515924789899411	1.000095441723311	1.1284182998662982	1.7716239616417442	3.122883038350292	0.8886998770988536	4.958148448524337	0.6157940635234642	1.7684118729530711	0.17958773676692333	0.36206624589419645	0.16531143432118864	0.3834409443646955	-0.09425295924580504	-20696.958086781484	-18731.095712590526	-37.10084201859558
49120000	-39708.96276041798	-284.8931560384624	-39424.06960437952	3.4712681077206917	0.8421623722051157	0.9939932222859656	1.7707006622472052	1.8045961412218718	3.2070233320592343	0.9470734145234854	6.087025849962496	0.6199119728153866	1.7601760543692264	0.18040384731655396	0.3586094944081234	0.16922461740412775	0.3938045029525016	-0.03557479344668629	-20702.03344037308	-18722.036164006437	-41.3869901889337
49130000	-39692.14124047885	-272.56408395525966	-39419.57715652359	2.83489521381073	0.8844991855618358	0.996015704418119	1.1978314148580664	1.7836676533012668	2.931927198052728	0.908709696085964	4.991439985153659	0.620455195257567	1.7590896094848656	0.2073448550419071	0.3745728006389571	0.1944605514451462	0.430075282031891	6.606833760329332E-4	-20701.368019585836	-18718.20913693776	-31.481847344931975
49140000	-39703.09894716954	-274.86078011514155	-39428.2381670544	2.886601195339777	0.9047033232484718	1.0185229293211298	1.0515646814787925	1.9125203003524185	3.1613070781674573	0.7983514769086356	4.8884047944289275	0.5958394216316065	1.8083211567367865	0.19488429140557137	0.38145539406924134	0.19067065732537886	0.42243483248660485	-0.16787004134026984	-20704.55247554978	-18723.68569150462	-32.41331765751709
49150000	-39695.00121725886	-277.80795974815805	-39417.193257510706	2.828069149989147	0.8723653372015027	1.0163377871843526	1.032484855243284	1.9943379114417308	3.1613070781674573	0.9412754457914658	5.284408256796868	0.64499554311948	1.7100089137610395	0.18565025731679746	0.38531196299930276	0.17817000583723885	0.4464378106137358	-0.031141323739568436	-20704.09987466246	-18713.093382848245	-34.61238387216849
49160000	-39695.90473549433	-276.71568660170493	-39419.18904889263	2.5257930729102784	0.8961822920951168	0.9923200399994956	1.0109993630625989	1.817081538040877	3.0450337351676056	0.9412754457914658	5.9532643225576205	0.6353501386752185	1.7292997226495626	0.1878677628448019	0.3628733806792083	0.1866777923835741	0.4201131821018429	0.009266476900784814	-20705.235486549165	-18713.953562343468	-33.41403580731165
49170000	-39697.56373325979	-274.44469321755366	-39423.119040042235	2.5603693631729016	0.9354827123161302	1.0073393402251445	1.1437929487710703	1.817081538040877	3.0745509096607853	0.8675280554718783	4.551709709883968	0.6161648438063247	1.76767031238735	0.17832347415463765	0.3850218021601597	0.1750973305967189	0.4374990736486127	-0.04075984711616212	-20720.328240439856	-18702.790799602382	-34.02411427578394
49180000	-39710.976189409535	-276.0180617227165	-39434.95812768682	2.785732747279394	0.8500139636935558	0.9853154414089695	1.2681294331903241	1.9130833281345891	3.2644491110155234	0.9425387583382496	4.993636136129188	0.6360196024347604	1.7279607951304787	0.18169600005841086	0.31593939684972056	0.1826984035187439	0.33834679607647816	0.02798331632953949	-20703.333644592145	-18731.624483094674	-33.87228381528759
49190000	-39702.21176264563	-277.0291455295861	-39425.18261711604	3.0861316511594876	0.9349120341373504	1.008255653897538	0.9935967014433071	1.8666440836625153	3.3168685677191103	0.8776872408592568	4.787358238400488	0.6285748151528381	1.7428503696943234	0.16136674726370948	0.35044856561353055	0.1718317784869243	0.3729722053342719	0.1351000838358283	-20704.406033086645	-18720.776584029398	-36.04479721770157
